amfi_code,year_month,avg_nav,min_nav,max_nav,avg_return,scheme_name,fund_house,category
102886,2023-12,127.3024238095238,122.7973,130.3749,0.15395513852706846,UTI Mid Cap Fund - Regular - Growth,UTI Mutual Fund,Equity
102886,2024-01,131.08924347826087,124.8305,137.82,0.3089930146182669,UTI Mid Cap Fund - Regular - Growth,UTI Mutual Fund,Equity
102886,2024-02,134.14541904761904,130.0332,140.2149,0.16234247544869523,UTI Mid Cap Fund - Regular - Growth,UTI Mutual Fund,Equity
102886,2024-03,145.69707142857143,139.5847,152.4276,0.24941273959347812,UTI Mid Cap Fund - Regular - Growth,UTI Mutual Fund,Equity
102886,2024-04,144.79057727272726,141.1176,148.8317,-0.08163587343811285,UTI Mid Cap Fund - Regular - Growth,UTI Mutual Fund,Equity
102886,2024-05,141.26340869565217,138.0938,143.7186,-0.1408538969534494,UTI Mid Cap Fund - Regular - Growth,UTI Mutual Fund,Equity
102886,2024-06,142.20365999999999,137.8935,144.7046,0.05571379958715039,UTI Mid Cap Fund - Regular - Growth,UTI Mutual Fund,Equity
102886,2024-07,145.1205913043478,141.7066,150.3168,0.04005711106863941,UTI Mid Cap Fund - Regular - Growth,UTI Mutual Fund,Equity
102886,2024-08,149.53634545454545,141.3438,154.9181,0.37083159410679073,UTI Mid Cap Fund - Regular - Growth,UTI Mutual Fund,Equity
102886,2024-09,161.1352,156.6153,164.0941,0.2239146514025871,UTI Mid Cap Fund - Regular - Growth,UTI Mutual Fund,Equity
102886,2024-10,155.12449130434783,148.462,159.8581,-0.2501937474723121,UTI Mid Cap Fund - Regular - Growth,UTI Mutual Fund,Equity
102886,2024-11,157.52421904761906,151.4224,161.9227,0.14057926972651882,UTI Mid Cap Fund - Regular - Growth,UTI Mutual Fund,Equity
102886,2024-12,159.84785909090908,154.2082,165.7019,0.24984856948888484,UTI Mid Cap Fund - Regular - Growth,UTI Mutual Fund,Equity
102886,2025-01,164.3076739130435,159.6459,169.8164,-0.14290901501660752,UTI Mid Cap Fund - Regular - Growth,UTI Mutual Fund,Equity
102886,2025-02,156.72859499999998,149.3496,160.907,-0.32782456644060654,UTI Mid Cap Fund - Regular - Growth,UTI Mutual Fund,Equity
102886,2025-03,150.18923333333333,142.4322,162.2252,0.40058124071287116,UTI Mid Cap Fund - Regular - Growth,UTI Mutual Fund,Equity
102886,2025-04,157.6698772727273,153.8239,161.3133,-0.23477163239113114,UTI Mid Cap Fund - Regular - Growth,UTI Mutual Fund,Equity
102886,2025-05,154.00883181818182,150.2885,158.7933,-0.09825984309031831,UTI Mid Cap Fund - Regular - Growth,UTI Mutual Fund,Equity
102886,2025-06,149.1196238095238,144.07,152.6071,0.040588118956200576,UTI Mid Cap Fund - Regular - Growth,UTI Mutual Fund,Equity
102886,2025-07,157.28582608695652,149.5395,163.7671,-0.047932494529972336,UTI Mid Cap Fund - Regular - Growth,UTI Mutual Fund,Equity
102886,2025-08,148.50281904761906,145.7257,151.8952,-0.11870597919399192,UTI Mid Cap Fund - Regular - Growth,UTI Mutual Fund,Equity
102886,2025-09,149.65645454545455,142.3803,157.1281,0.10527753766167486,UTI Mid Cap Fund - Regular - Growth,UTI Mutual Fund,Equity
102886,2025-10,143.29661304347826,132.1872,151.6254,-0.5004519486901934,UTI Mid Cap Fund - Regular - Growth,UTI Mutual Fund,Equity
102886,2025-11,126.3694,122.5591,132.2004,-0.19343999378021445,UTI Mid Cap Fund - Regular - Growth,UTI Mutual Fund,Equity
102886,2025-12,135.6589956521739,125.548,144.4171,0.5135260576012748,UTI Mid Cap Fund - Regular - Growth,UTI Mutual Fund,Equity
102886,2026-01,142.32963181818184,135.3058,148.1889,-0.24584392329827587,UTI Mid Cap Fund - Regular - Growth,UTI Mutual Fund,Equity
102886,2026-02,137.8338,133.596,145.0693,0.3536243159595681,UTI Mid Cap Fund - Regular - Growth,UTI Mutual Fund,Equity
102886,2026-03,142.22429545454546,134.5551,149.0875,-0.3299257291234587,UTI Mid Cap Fund - Regular - Growth,UTI Mutual Fund,Equity
102886,2026-04,127.27661363636365,122.2659,134.636,-0.36373884726402184,UTI Mid Cap Fund - Regular - Growth,UTI Mutual Fund,Equity
102886,2026-05,125.43080476190475,122.8589,127.9195,0.063484153929099,UTI Mid Cap Fund - Regular - Growth,UTI Mutual Fund,Equity
102887,2022-01,183.2876619047619,176.7427,191.0721,-0.38532396189601636,UTI Flexi Cap Fund - Regular - Growth,UTI Mutual Fund,Equity
102887,2022-02,176.858135,171.4053,180.2034,-0.017146751628239757,UTI Flexi Cap Fund - Regular - Growth,UTI Mutual Fund,Equity
102887,2022-03,174.73297826086957,168.9935,179.8637,-0.17227767436638097,UTI Flexi Cap Fund - Regular - Growth,UTI Mutual Fund,Equity
102887,2022-04,171.0344380952381,167.8936,174.6645,0.10882407712544355,UTI Flexi Cap Fund - Regular - Growth,UTI Mutual Fund,Equity
102887,2022-05,170.28678181818182,166.4612,172.8352,-0.07942021017210522,UTI Flexi Cap Fund - Regular - Growth,UTI Mutual Fund,Equity
102887,2022-06,157.88720454545455,154.6575,165.9781,-0.4040934283708553,UTI Flexi Cap Fund - Regular - Growth,UTI Mutual Fund,Equity
102887,2022-07,159.2107142857143,149.9155,163.8786,0.12895809947069958,UTI Flexi Cap Fund - Regular - Growth,UTI Mutual Fund,Equity
102887,2022-08,155.3207,150.268,161.979,-0.1322431419320579,UTI Flexi Cap Fund - Regular - Growth,UTI Mutual Fund,Equity
102887,2022-09,156.69238636363636,154.0392,158.9879,0.1009107322599845,UTI Flexi Cap Fund - Regular - Growth,UTI Mutual Fund,Equity
102887,2022-10,165.19287142857144,157.3311,171.5799,0.38700471660065006,UTI Flexi Cap Fund - Regular - Growth,UTI Mutual Fund,Equity
102887,2022-11,173.20180000000002,169.1402,177.9526,0.19010576503172738,UTI Flexi Cap Fund - Regular - Growth,UTI Mutual Fund,Equity
102887,2022-12,175.92013181818183,171.6142,182.5269,-0.12018048816395828,UTI Flexi Cap Fund - Regular - Growth,UTI Mutual Fund,Equity
102887,2023-01,171.30942272727273,168.3969,174.5444,-0.0054426351994359265,UTI Flexi Cap Fund - Regular - Growth,UTI Mutual Fund,Equity
102887,2023-02,176.99758500000002,172.7191,181.4672,0.25106833743698653,UTI Flexi Cap Fund - Regular - Growth,UTI Mutual Fund,Equity
102887,2023-03,191.08304347826086,183.26,197.5979,0.37432987777728355,UTI Flexi Cap Fund - Regular - Growth,UTI Mutual Fund,Equity
102887,2023-04,196.64088999999998,192.5093,202.5238,0.004192541161223145,UTI Flexi Cap Fund - Regular - Growth,UTI Mutual Fund,Equity
102887,2023-05,194.7522304347826,191.4633,198.9025,-0.08765506058225034,UTI Flexi Cap Fund - Regular - Growth,UTI Mutual Fund,Equity
102887,2023-06,191.20481363636364,184.0728,195.8353,0.0007857770189790634,UTI Flexi Cap Fund - Regular - Growth,UTI Mutual Fund,Equity
102887,2023-07,187.7617857142857,183.0462,192.6679,-0.08289058532703236,UTI Flexi Cap Fund - Regular - Growth,UTI Mutual Fund,Equity
102887,2023-08,189.10677826086956,183.3649,195.1865,-0.07551008176629122,UTI Flexi Cap Fund - Regular - Growth,UTI Mutual Fund,Equity
102887,2023-09,179.31023809523808,175.0465,184.1461,-0.10087099005194307,UTI Flexi Cap Fund - Regular - Growth,UTI Mutual Fund,Equity
102887,2023-10,182.3277909090909,176.4073,186.8875,0.0728785860107419,UTI Flexi Cap Fund - Regular - Growth,UTI Mutual Fund,Equity
102887,2023-11,180.99774545454545,174.5747,187.3106,-0.04705947674667577,UTI Flexi Cap Fund - Regular - Growth,UTI Mutual Fund,Equity
102887,2023-12,184.09892380952382,180.1483,189.0099,0.16967643361992205,UTI Flexi Cap Fund - Regular - Growth,UTI Mutual Fund,Equity
102887,2024-01,194.6305260869565,188.7719,204.2249,0.3394851607854581,UTI Flexi Cap Fund - Regular - Growth,UTI Mutual Fund,Equity
102887,2024-02,213.42890000000003,205.0447,231.7427,0.6090105443377133,UTI Flexi Cap Fund - Regular - Growth,UTI Mutual Fund,Equity
102887,2024-03,228.21890952380951,221.8967,233.6381,-0.0615394027653083,UTI Flexi Cap Fund - Regular - Growth,UTI Mutual Fund,Equity
102887,2024-04,222.57127272727274,214.6251,231.2638,0.0627858707748558,UTI Flexi Cap Fund - Regular - Growth,UTI Mutual Fund,Equity
102887,2024-05,236.11614347826088,228.887,241.4666,0.11259937041385726,UTI Flexi Cap Fund - Regular - Growth,UTI Mutual Fund,Equity
102887,2024-06,238.04353999999998,228.9807,247.6234,0.22368690299977737,UTI Flexi Cap Fund - Regular - Growth,UTI Mutual Fund,Equity
102887,2024-07,246.05523913043476,235.9354,252.8193,-0.16757028765233623,UTI Flexi Cap Fund - Regular - Growth,UTI Mutual Fund,Equity
102887,2024-08,232.21693636363636,226.437,239.5689,0.03615346101380526,UTI Flexi Cap Fund - Regular - Growth,UTI Mutual Fund,Equity
102887,2024-09,257.2303619047619,243.3345,270.8248,0.4111465171794557,UTI Flexi Cap Fund - Regular - Growth,UTI Mutual Fund,Equity
102887,2024-10,254.3716043478261,249.9661,258.516,-0.032886150130740796,UTI Flexi Cap Fund - Regular - Growth,UTI Mutual Fund,Equity
102887,2024-11,264.6617619047619,257.1775,269.4209,0.06664336677467053,UTI Flexi Cap Fund - Regular - Growth,UTI Mutual Fund,Equity
102887,2024-12,267.4887318181818,262.2063,277.4018,0.2667611074464439,UTI Flexi Cap Fund - Regular - Growth,UTI Mutual Fund,Equity
102887,2025-01,288.81984782608697,275.4237,298.5751,0.27044020436886124,UTI Flexi Cap Fund - Regular - Growth,UTI Mutual Fund,Equity
102887,2025-02,295.54913999999997,289.0753,300.7683,0.05713918323914269,UTI Flexi Cap Fund - Regular - Growth,UTI Mutual Fund,Equity
102887,2025-03,307.3750619047619,297.817,316.452,0.05478148464569457,UTI Flexi Cap Fund - Regular - Growth,UTI Mutual Fund,Equity
102887,2025-04,311.5626,302.8246,318.2422,0.24478673568194506,UTI Flexi Cap Fund - Regular - Growth,UTI Mutual Fund,Equity
102887,2025-05,329.83518636363635,316.7779,342.1377,0.29103868688508067,UTI Flexi Cap Fund - Regular - Growth,UTI Mutual Fund,Equity
102887,2025-06,344.20214285714286,332.1638,355.8058,0.22247455253302043,UTI Flexi Cap Fund - Regular - Growth,UTI Mutual Fund,Equity
102887,2025-07,358.2887608695652,352.5931,365.4034,0.09317006208100981,UTI Flexi Cap Fund - Regular - Growth,UTI Mutual Fund,Equity
102887,2025-08,390.2624666666667,365.2215,410.7238,0.5601604179351136,UTI Flexi Cap Fund - Regular - Growth,UTI Mutual Fund,Equity
102887,2025-09,409.57199545454546,403.3244,419.3008,-0.022108313122512744,UTI Flexi Cap Fund - Regular - Growth,UTI Mutual Fund,Equity
102887,2025-10,400.85566956521734,385.6751,414.8207,0.013513455724377819,UTI Flexi Cap Fund - Regular - Growth,UTI Mutual Fund,Equity
102887,2025-11,399.74789999999996,385.7337,410.0973,-0.22622524156500118,UTI Flexi Cap Fund - Regular - Growth,UTI Mutual Fund,Equity
102887,2025-12,392.51018695652175,379.3323,400.6038,0.020370430612582296,UTI Flexi Cap Fund - Regular - Growth,UTI Mutual Fund,Equity
102887,2026-01,391.51575454545457,384.8349,397.499,0.06680209889147495,UTI Flexi Cap Fund - Regular - Growth,UTI Mutual Fund,Equity
102887,2026-02,393.42047,376.8293,404.9537,-0.2004222137175804,UTI Flexi Cap Fund - Regular - Growth,UTI Mutual Fund,Equity
102887,2026-03,372.8821045454546,367.0657,379.5173,-0.0716051078011224,UTI Flexi Cap Fund - Regular - Growth,UTI Mutual Fund,Equity
102887,2026-04,375.89081363636365,366.1633,383.9967,0.07509218029038044,UTI Flexi Cap Fund - Regular - Growth,UTI Mutual Fund,Equity
102887,2026-05,366.54242857142856,354.3561,378.9657,0.038403555302371384,UTI Flexi Cap Fund - Regular - Growth,UTI Mutual Fund,Equity
118632,2022-01,43.99177619047619,42.8033,46.1245,0.3218798563339248,Nippon India Large Cap Fund - Regular - Growth,Nippon India MF,Equity
118632,2022-02,46.244960000000006,45.6612,46.8501,0.08275651779394988,Nippon India Large Cap Fund - Regular - Growth,Nippon India MF,Equity
118632,2022-03,47.71848260869565,46.4146,49.5366,0.2899773875553904,Nippon India Large Cap Fund - Regular - Growth,Nippon India MF,Equity
118632,2022-04,51.41659523809523,49.7151,53.4247,0.31219490637859393,Nippon India Large Cap Fund - Regular - Growth,Nippon India MF,Equity
118632,2022-05,54.043949999999995,52.7328,55.3282,0.06729192104615059,Nippon India Large Cap Fund - Regular - Growth,Nippon India MF,Equity
118632,2022-06,53.165386363636365,52.363,54.1215,-0.06064013247886038,Nippon India Large Cap Fund - Regular - Growth,Nippon India MF,Equity
118632,2022-07,54.16272857142857,52.791,55.4149,0.13331960245914026,Nippon India Large Cap Fund - Regular - Growth,Nippon India MF,Equity
118632,2022-08,53.09102173913043,50.9981,55.3749,-0.2558157100216862,Nippon India Large Cap Fund - Regular - Growth,Nippon India MF,Equity
118632,2022-09,53.23244090909091,50.8256,55.6087,0.1693346897594781,Nippon India Large Cap Fund - Regular - Growth,Nippon India MF,Equity
118632,2022-10,53.280590476190476,51.867,54.467,-0.09772292069643926,Nippon India Large Cap Fund - Regular - Growth,Nippon India MF,Equity
118632,2022-11,50.94045454545455,50.1269,51.7724,-0.04949068749253764,Nippon India Large Cap Fund - Regular - Growth,Nippon India MF,Equity
118632,2022-12,50.742222727272726,49.2154,52.9559,0.1510654339258248,Nippon India Large Cap Fund - Regular - Growth,Nippon India MF,Equity
118632,2023-01,55.463818181818176,53.1963,57.6651,0.39090861692434387,Nippon India Large Cap Fund - Regular - Growth,Nippon India MF,Equity
118632,2023-02,58.684895,57.5278,59.8077,0.08915652507611505,Nippon India Large Cap Fund - Regular - Growth,Nippon India MF,Equity
118632,2023-03,61.07511304347826,58.4354,63.3555,0.27136416560418114,Nippon India Large Cap Fund - Regular - Growth,Nippon India MF,Equity
118632,2023-04,63.04796,61.3074,65.105,0.12137798228831873,Nippon India Large Cap Fund - Regular - Growth,Nippon India MF,Equity
118632,2023-05,60.77071304347826,58.7659,62.9903,-0.22445886054131242,Nippon India Large Cap Fund - Regular - Growth,Nippon India MF,Equity
118632,2023-06,64.82354545454545,60.9428,67.0723,0.35013965594728014,Nippon India Large Cap Fund - Regular - Growth,Nippon India MF,Equity
118632,2023-07,68.48310476190476,65.7973,71.1276,0.3947515659568153,Nippon India Large Cap Fund - Regular - Growth,Nippon India MF,Equity
118632,2023-08,72.29257391304348,69.3099,74.3464,0.15268107685542867,Nippon India Large Cap Fund - Regular - Growth,Nippon India MF,Equity
118632,2023-09,72.82135238095238,71.1507,74.641,0.013518399800726031,Nippon India Large Cap Fund - Regular - Growth,Nippon India MF,Equity
118632,2023-10,75.87640909090909,73.5528,77.6336,0.2408827098315979,Nippon India Large Cap Fund - Regular - Growth,Nippon India MF,Equity
118632,2023-11,78.27172727272728,75.5519,80.2417,0.11624415684053972,Nippon India Large Cap Fund - Regular - Growth,Nippon India MF,Equity
118632,2023-12,80.19555714285714,78.7816,81.7441,0.06928790891512399,Nippon India Large Cap Fund - Regular - Growth,Nippon India MF,Equity
118632,2024-01,80.2519347826087,78.2113,81.932,-0.12217010468991296,Nippon India Large Cap Fund - Regular - Growth,Nippon India MF,Equity
118632,2024-02,78.89053333333334,77.8026,79.7816,0.09827741005948115,Nippon India Large Cap Fund - Regular - Growth,Nippon India MF,Equity
118632,2024-03,77.5276238095238,75.4417,80.4438,-0.23006917494232515,Nippon India Large Cap Fund - Regular - Growth,Nippon India MF,Equity
118632,2024-04,76.11530454545453,73.8241,77.7475,-0.06331430803782322,Nippon India Large Cap Fund - Regular - Growth,Nippon India MF,Equity
118632,2024-05,73.58518695652174,70.7315,76.2547,-0.2417722340186035,Nippon India Large Cap Fund - Regular - Growth,Nippon India MF,Equity
118632,2024-06,70.62189,68.6655,72.4725,-0.09680553211948054,Nippon India Large Cap Fund - Regular - Growth,Nippon India MF,Equity
118632,2024-07,68.75377391304347,67.6643,70.2823,0.037733457072367554,Nippon India Large Cap Fund - Regular - Growth,Nippon India MF,Equity
118632,2024-08,69.94217727272728,68.197,73.0101,0.204136152258394,Nippon India Large Cap Fund - Regular - Growth,Nippon India MF,Equity
118632,2024-09,72.9510238095238,71.8658,74.4392,-0.02433152408651986,Nippon India Large Cap Fund - Regular - Growth,Nippon India MF,Equity
118632,2024-10,73.10217826086956,69.9433,77.169,0.24493071396497862,Nippon India Large Cap Fund - Regular - Growth,Nippon India MF,Equity
118632,2024-11,77.87686666666666,76.5583,78.7316,0.05281111030157815,Nippon India Large Cap Fund - Regular - Growth,Nippon India MF,Equity
118632,2024-12,79.12709090909091,77.4018,80.5626,0.05673565093605222,Nippon India Large Cap Fund - Regular - Growth,Nippon India MF,Equity
118632,2025-01,77.29598695652174,75.2004,79.309,-0.07765196639836695,Nippon India Large Cap Fund - Regular - Growth,Nippon India MF,Equity
118632,2025-02,78.952505,76.7643,81.1138,0.20485884788207623,Nippon India Large Cap Fund - Regular - Growth,Nippon India MF,Equity
118632,2025-03,79.04574285714287,77.9655,80.1093,-0.034809068170671406,Nippon India Large Cap Fund - Regular - Growth,Nippon India MF,Equity
118632,2025-04,79.24902272727273,78.1005,80.728,0.01434222702198456,Nippon India Large Cap Fund - Regular - Growth,Nippon India MF,Equity
118632,2025-05,81.41937272727273,78.8139,84.6234,0.2289036560961355,Nippon India Large Cap Fund - Regular - Growth,Nippon India MF,Equity
118632,2025-06,89.29029523809524,84.4689,92.3478,0.47168973297584876,Nippon India Large Cap Fund - Regular - Growth,Nippon India MF,Equity
118632,2025-07,90.88398260869565,87.8852,94.7573,0.08121773659933182,Nippon India Large Cap Fund - Regular - Growth,Nippon India MF,Equity
118632,2025-08,94.62044761904761,93.3418,95.857,0.07794705587999524,Nippon India Large Cap Fund - Regular - Growth,Nippon India MF,Equity
118632,2025-09,94.68015909090909,93.1398,96.2931,-0.026348341247968542,Nippon India Large Cap Fund - Regular - Growth,Nippon India MF,Equity
118632,2025-10,97.35130869565218,94.8106,99.1827,0.001974527464410543,Nippon India Large Cap Fund - Regular - Growth,Nippon India MF,Equity
118632,2025-11,97.584845,94.685,100.5665,0.12139583982691213,Nippon India Large Cap Fund - Regular - Growth,Nippon India MF,Equity
118632,2025-12,96.02520434782608,93.0666,98.9088,0.05617515628242407,Nippon India Large Cap Fund - Regular - Growth,Nippon India MF,Equity
118632,2026-01,97.50301818181819,95.9741,98.9535,0.025494486329640857,Nippon India Large Cap Fund - Regular - Growth,Nippon India MF,Equity
118632,2026-02,100.52814,98.1115,102.6338,0.11395462534631917,Nippon India Large Cap Fund - Regular - Growth,Nippon India MF,Equity
118632,2026-03,104.25188181818181,99.8834,108.3595,0.32845341612359846,Nippon India Large Cap Fund - Regular - Growth,Nippon India MF,Equity
118632,2026-04,111.72384090909091,107.5817,114.4385,0.035051240067794504,Nippon India Large Cap Fund - Regular - Growth,Nippon India MF,Equity
118632,2026-05,109.6209,108.0438,110.9634,0.06668351551032614,Nippon India Large Cap Fund - Regular - Growth,Nippon India MF,Equity
118633,2022-01,46.12434285714286,45.1271,47.5951,0.002986529558022255,Nippon India Large Cap Fund - Direct - Growth,Nippon India MF,Equity
118633,2022-02,47.77853,47.1108,48.649,0.022330351262500603,Nippon India Large Cap Fund - Direct - Growth,Nippon India MF,Equity
118633,2022-03,48.955600000000004,47.2562,50.7634,0.2730776055380915,Nippon India Large Cap Fund - Direct - Growth,Nippon India MF,Equity
118633,2022-04,51.01516666666667,49.2472,53.2492,0.26922732751892936,Nippon India Large Cap Fund - Direct - Growth,Nippon India MF,Equity
118633,2022-05,52.3261,51.1482,53.6234,-0.07726792086627066,Nippon India Large Cap Fund - Direct - Growth,Nippon India MF,Equity
118633,2022-06,52.95801363636363,51.7291,53.9687,-0.04815699338108314,Nippon India Large Cap Fund - Direct - Growth,Nippon India MF,Equity
118633,2022-07,51.57239523809523,50.6268,52.4011,0.0478767026522117,Nippon India Large Cap Fund - Direct - Growth,Nippon India MF,Equity
118633,2022-08,53.68119130434783,52.5034,55.0043,0.13738606999368883,Nippon India Large Cap Fund - Direct - Growth,Nippon India MF,Equity
118633,2022-09,54.895250000000004,53.7069,56.1745,0.14526622303000147,Nippon India Large Cap Fund - Direct - Growth,Nippon India MF,Equity
118633,2022-10,54.57272857142857,53.5093,55.7463,-0.07417450042894312,Nippon India Large Cap Fund - Direct - Growth,Nippon India MF,Equity
118633,2022-11,53.37401818181818,51.5,55.4599,-0.2401161209026019,Nippon India Large Cap Fund - Direct - Growth,Nippon India MF,Equity
118633,2022-12,54.088027272727274,51.7633,55.4572,0.2590493766965826,Nippon India Large Cap Fund - Direct - Growth,Nippon India MF,Equity
118633,2023-01,53.46488636363636,52.4815,55.1447,-0.13920528272741858,Nippon India Large Cap Fund - Direct - Growth,Nippon India MF,Equity
118633,2023-02,52.967420000000004,51.8057,53.6493,-0.05859234205614124,Nippon India Large Cap Fund - Direct - Growth,Nippon India MF,Equity
118633,2023-03,53.090443478260866,51.8775,54.1842,0.030195414193891757,Nippon India Large Cap Fund - Direct - Growth,Nippon India MF,Equity
118633,2023-04,51.5225,50.0239,53.375,-0.11983403271864757,Nippon India Large Cap Fund - Direct - Growth,Nippon India MF,Equity
118633,2023-05,51.78652608695652,51.1529,52.4224,0.03832035935593912,Nippon India Large Cap Fund - Direct - Growth,Nippon India MF,Equity
118633,2023-06,51.270036363636365,50.3948,52.9531,0.06432358059440485,Nippon India Large Cap Fund - Direct - Growth,Nippon India MF,Equity
118633,2023-07,55.06324285714285,53.0558,56.3692,0.3370189191195271,Nippon India Large Cap Fund - Direct - Growth,Nippon India MF,Equity
118633,2023-08,58.9877652173913,55.956,60.9261,0.18664526388879318,Nippon India Large Cap Fund - Direct - Growth,Nippon India MF,Equity
118633,2023-09,58.858219047619045,57.5466,61.005,0.13491280496340574,Nippon India Large Cap Fund - Direct - Growth,Nippon India MF,Equity
118633,2023-10,61.25180454545455,60.3142,62.7459,0.1594997795570536,Nippon India Large Cap Fund - Direct - Growth,Nippon India MF,Equity
118633,2023-11,59.458786363636364,57.5388,62.3069,-0.19139403281479964,Nippon India Large Cap Fund - Direct - Growth,Nippon India MF,Equity
118633,2023-12,58.22882857142857,55.9646,60.1631,-0.3156868672741902,Nippon India Large Cap Fund - Direct - Growth,Nippon India MF,Equity
118633,2024-01,53.47966956521739,51.9151,56.0698,-0.17458877987657456,Nippon India Large Cap Fund - Direct - Growth,Nippon India MF,Equity
118633,2024-02,52.75059047619048,51.0565,53.7301,-0.24108951369983944,Nippon India Large Cap Fund - Direct - Growth,Nippon India MF,Equity
118633,2024-03,53.00947619047619,51.4202,54.3078,0.2443173488615838,Nippon India Large Cap Fund - Direct - Growth,Nippon India MF,Equity
118633,2024-04,54.50251818181818,53.0684,56.3507,0.22140784779809106,Nippon India Large Cap Fund - Direct - Growth,Nippon India MF,Equity
118633,2024-05,55.84812173913044,54.9708,57.597,-0.04905872550750565,Nippon India Large Cap Fund - Direct - Growth,Nippon India MF,Equity
118633,2024-06,58.180735000000006,56.6943,60.2066,0.3958319582204961,Nippon India Large Cap Fund - Direct - Growth,Nippon India MF,Equity
118633,2024-07,61.78943043478261,59.7308,63.2796,0.21973545271771897,Nippon India Large Cap Fund - Direct - Growth,Nippon India MF,Equity
118633,2024-08,62.184,59.3248,63.7965,-0.22225385276127776,Nippon India Large Cap Fund - Direct - Growth,Nippon India MF,Equity
118633,2024-09,61.760928571428565,60.3168,62.6907,0.1670161919550743,Nippon India Large Cap Fund - Direct - Growth,Nippon India MF,Equity
118633,2024-10,59.97344782608696,56.4458,62.6169,-0.4004364014593616,Nippon India Large Cap Fund - Direct - Growth,Nippon India MF,Equity
118633,2024-11,59.27112857142858,57.5729,60.8258,0.13387864123560322,Nippon India Large Cap Fund - Direct - Growth,Nippon India MF,Equity
118633,2024-12,57.47830454545454,56.3734,58.7739,-0.030494554084653003,Nippon India Large Cap Fund - Direct - Growth,Nippon India MF,Equity
118633,2025-01,62.39175652173913,58.6266,65.4145,0.5370599986910256,Nippon India Large Cap Fund - Direct - Growth,Nippon India MF,Equity
118633,2025-02,66.064155,64.9487,67.8794,0.15889966724055404,Nippon India Large Cap Fund - Direct - Growth,Nippon India MF,Equity
118633,2025-03,67.99138571428571,65.6073,70.4337,0.18467264535144265,Nippon India Large Cap Fund - Direct - Growth,Nippon India MF,Equity
118633,2025-04,70.07907272727272,68.9698,71.3422,-0.06954714125445723,Nippon India Large Cap Fund - Direct - Growth,Nippon India MF,Equity
118633,2025-05,70.65822272727273,68.0222,73.385,0.2860257523997631,Nippon India Large Cap Fund - Direct - Growth,Nippon India MF,Equity
118633,2025-06,72.54825714285714,70.7995,75.4572,0.04446943051106108,Nippon India Large Cap Fund - Direct - Growth,Nippon India MF,Equity
118633,2025-07,75.2492652173913,72.6136,77.597,0.18589539067830096,Nippon India Large Cap Fund - Direct - Growth,Nippon India MF,Equity
118633,2025-08,77.44315238095238,75.9176,78.8094,-0.03853964662043959,Nippon India Large Cap Fund - Direct - Growth,Nippon India MF,Equity
118633,2025-09,78.03335909090909,76.6614,79.9999,0.16454309322985394,Nippon India Large Cap Fund - Direct - Growth,Nippon India MF,Equity
118633,2025-10,82.7992,79.1293,86.1465,0.23832039343785966,Nippon India Large Cap Fund - Direct - Growth,Nippon India MF,Equity
118633,2025-11,81.57097999999999,79.4089,84.1981,-0.25551520413054307,Nippon India Large Cap Fund - Direct - Growth,Nippon India MF,Equity
118633,2025-12,79.5266,77.3668,81.4768,0.11653431496454048,Nippon India Large Cap Fund - Direct - Growth,Nippon India MF,Equity
118633,2026-01,82.5426409090909,81.1655,84.3696,0.12817047044792826,Nippon India Large Cap Fund - Direct - Growth,Nippon India MF,Equity
118633,2026-02,86.16417,83.229,88.1034,0.012879249308562768,Nippon India Large Cap Fund - Direct - Growth,Nippon India MF,Equity
118633,2026-03,86.17102272727273,83.204,88.2772,0.1857175971418182,Nippon India Large Cap Fund - Direct - Growth,Nippon India MF,Equity
118633,2026-04,86.31509545454546,84.3737,90.0417,0.10306077804521742,Nippon India Large Cap Fund - Direct - Growth,Nippon India MF,Equity
118633,2026-05,89.51482380952382,86.9882,92.6175,0.1282867208976127,Nippon India Large Cap Fund - Direct - Growth,Nippon India MF,Equity
118634,2022-01,62.576123809523814,58.3669,69.1076,-0.7505124831810889,Nippon India Small Cap Fund - Regular - Growth,Nippon India MF,Equity
118634,2022-02,62.68055,58.9776,66.9387,0.6140164938542825,Nippon India Small Cap Fund - Regular - Growth,Nippon India MF,Equity
118634,2022-03,66.99411739130436,65.5367,68.5496,-0.020601177428656598,Nippon India Small Cap Fund - Regular - Growth,Nippon India MF,Equity
118634,2022-04,71.3250238095238,66.9896,75.2735,0.5882743647051637,Nippon India Small Cap Fund - Regular - Growth,Nippon India MF,Equity
118634,2022-05,75.88295909090908,73.3712,77.7191,0.07084491059156751,Nippon India Small Cap Fund - Regular - Growth,Nippon India MF,Equity
118634,2022-06,72.67325454545454,66.727,77.5179,-0.5205561648628454,Nippon India Small Cap Fund - Regular - Growth,Nippon India MF,Equity
118634,2022-07,70.59490476190476,69.5063,72.0396,0.1473298304937518,Nippon India Small Cap Fund - Regular - Growth,Nippon India MF,Equity
118634,2022-08,71.91428695652175,69.6056,75.1732,0.34935046358258537,Nippon India Small Cap Fund - Regular - Growth,Nippon India MF,Equity
118634,2022-09,77.48941363636364,75.0043,80.5768,0.15016881851053412,Nippon India Small Cap Fund - Regular - Growth,Nippon India MF,Equity
118634,2022-10,78.11284761904761,74.8992,84.0769,0.39916483348326603,Nippon India Small Cap Fund - Regular - Growth,Nippon India MF,Equity
